start	end	text	predictions
4307.7	4309.04	 With your bare hands	0.0
4310.52	4311.36	 Are you a weirdo?	1.0
4312.06	4312.48	 No	0.0
4313.64	4315.5	 He's a subject I have not interested in	0.0
4318.92	4319.5	 You are the first person	0.0
4319.9	4321.48	 I have ever met with kill somebody	0.0
4325.5	4325.98	 So	0.0
4327.86	4329.52	 What does it feel like to kill a man?	0.0
4332.16	4332.84	 I'll tell you what	0.0
4334.04	4335.41	 The only cigarette you got up here	0.0
4335.41	4336.62	 I'll tell you all about it	0.0
4356.04	4356.38	 So	0.0
4357.78	4358.76	 As Merelda	0.0
4360.52	4361.4	 The little low boss	0.0
4362.7	4363.36	 Is that Mexican?	0.0
4364.04	4365.18	 Your name is Spanish	0.0
4365.28	4366.88	 But I am Colombian	0.0
4367.14	4368.52	 It's a hale you got there honey	0.0
4369.0	4370.1	 Thank you	0.0
4371.1	4372.3	 And what is your name?	0.0
4373.38	4374.14	 Butch	0.0
4374.68	4375.74	 Butch	0.0
4377.24	4378.04	 What does it mean?	0.0
4378.5	4380.16	 I'm American honey, our names don't mean shit	1.0
4381.96	4382.48	 So	0.0
4383.48	4384.46	 Moving right along	0.0
4384.96	4386.36	 As Merelda	0.0
4386.5	4387.64	 What is it you want to know?	0.0
4389.26	4391.1	 I want to know what it feels like	0.0
4391.14	4392.14	 To kill a man	1.0
4392.5	4393.12	 I couldn't tell you	0.0
4399.68	4401.48	 I didn't know he was dead until you told me he was dead	0.0
4404.18	4405.1	 Now that I know he's dead	0.0
4405.14	4406.5	 You want to know how I feel about it?	0.0
4412.84	4414.48	 I feel the least bit bad about it	0.0
4419.0	4420.79	 What the fuck did I tell you?	1.0
4420.79	4422.89	 As soon as the word got out	0.0
4422.89	4425.48	 The pictures in, man, the eyes went through the roof	0.0
4426.88	4427.48	 I know, I know, unbelievable	0.0
4427.48	4429.12	 Hey, fuck him, Scott	1.0
4429.3	4431.48	 If he was a better boxer, he'd still be alive	0.0
4431.48	4432.36	 If he never laced up his gloves	0.0
4432.5	4435.2	 What you never should have done in the first fucking place	1.0
4435.7	4436.44	 He'd still be alive	0.0
4437.68	4439.42	 Yeah, well	0.0
4439.42	4441.5	 Who gives a fuck? It's over now	1.0
4441.94	4442.96	 I'm sorry, but I'm not going to kill you	0.0
4442.96	4444.96	 I'm not going to kill you	0.0
4445.12	4447.48	 I'm not going to kill you	0.0
4447.48	4448.44	 Who gives a fuck? It's over now	1.0
4449.32	4451.5	 Yeah, well, enough about the poor, unfortunate Mr. Floyd	1.0
4451.86	4453.48	 Let's talk about the rich and prosperous Mr. Butch	0.0
4455.94	4457.06	 How many bookies you laying around on?	0.0
4458.88	4461.06	 All eight? How long to collect?	0.0
4463.18	4464.42	 So you have it all by tomorrow night?	0.0
4465.16	4466.7	 No, I understand, a few stragglers aside	0.0
4467.74	4469.21	 Oh, fuck, Scotty, that is good news	1.0
4469.21	4470.74	 That is great news, man	0.0
4471.7	4472.74	 Yeah, mm-hmm	0.0
4473.2	4474.8	 No, me and Fabiano are going to leave in the morning	0.0
4476.02	4477.52	 Yeah, it'll probably take us a couple of days to get down to Knoxville	0.0
4479.26	4480.14	 Okay, my brother?	0.0
4480.6	4482.92	 You're right	0.0
4483.22	4484.32	 You're goddamn right	1.0
4485.72	4486.58	 All right, Scotty	0.0
4486.72	4488.6	 Next time I see you, we'll be on Tennessee time	0.0
4489.22	4489.78	 Cool, brother	0.0
4506.78	4507.48	 4560	0.0
4513.06	4515.54	 And, uh, here's a little something for the effort	0.0
4516.5	4518.52	 Now, if anybody asks you who your fare was tonight, what are you going to say?	0.0
4522.14	4522.76	 It's true	0.0
4523.52	4525.1	 Three, well-thrashed	0.0
4525.44	4526.84	 Slightly toasted Mexican	0.0
4529.58	4531.34	 That's why I asked Maralda for a little boss	0.0
4532.0	4532.96	 Well, it's no chance	0.0
4533.0	4534.02	 Butch	0.0
4549.2	4550.28	 Keep the light off	0.0
4551.6	4552.7	 Is that better, sugar-pap?	0.0
4553.24	4553.6	 Oui	0.0
4558.64	4559.88	 Hard day at the office?	0.0
4561.64	4561.66	 Good	0.0
4562.5	4563.26	 Got in a fight	0.0
4564.84	4565.7	 Poor baby	0.0
4567.06	4568.26	 Can you make spoons?	0.0
4569.72	4571.48	 You know what? I was thinking about taking a shower	0.0
4571.58	4573.12	 I was thinking like a dog over here	0.0
4573.3	4575.1	 I like the way you stink	1.0
4576.76	4578.04	 Let me take this jacket off	0.0
4581.24	4583.24	 I was looking at myself in the mirror	0.0
4583.56	4584.14	 Uh-huh	0.0
4584.8	4586.06	 I wish I had a pot	0.0
4588.44	4589.52	 You were looking at yourself in the mirror	0.0
4589.52	4591.06	 And you wish you had some pot?	0.0
4591.76	4592.58	 A pot	0.0
4593.38	4594.28	 A pot belly	0.0
4595.5	4596.82	 Pot bellies are sexy	0.0
4597.84	4599.34	 Well, you should be happy	0.0
4601.12	4602.06	 Because you have one	0.0
4602.5	4603.8	 Shut up, Potts	1.0
4607.48	4607.6	 Oh, I don't have a pot	0.0
4608.32	4609.52	 I have a bit of a tummy	0.0
4609.52	4609.66	 Like Madonna when she did Lucky Star	0.0
4611.14	4613.52	 It's not the same thing	0.0
4613.52	4613.94	 I didn't know there was such a difference between a pot belly and a tummy	0.0
4614.5	4616.08	 The difference is huge	0.0
4619.0	4620.44	 Do you think I could have found out a pot belly?	0.0
4621.1	4621.82	 No	0.0
4622.88	4625.2	 Pot bellies make a man look either oafish	0.0
4625.24	4626.26	 Or like a gorilla	0.0
4627.3	4629.48	 But on a woman a pot belly is very sexy	0.0
4630.82	4632.06	 The rest of you is normal	0.0
4632.5	4634.06	 Normal face, normal legs	0.0
4634.5	4636.06	 Normal hips, normal ass	1.0
4636.72	4639.5	 But with a big, perfectly round pot belly	0.0
4640.9	4643.52	 If I had one I'd wear a t-shirt two sizes too small to accentuate it	0.0
4645.08	4646.74	 You think men would find that attractive?	0.0
4647.94	4649.48	 I don't give a damn what men find attractive	1.0
4651.12	4653.42	 It's unfortunate what we find pleasing to the touch	0.0
4653.58	4654.59	 And pleasing to the eye	0.0
4654.59	4655.82	 And seldom the same	0.0
4660.02	4661.06	 If you had a pot belly	0.0
4662.16	4663.24	 I would punch you in it	0.0
4663.7	4664.92	 You'd punch me in my belly?	1.0
4664.92	4666.08	 Right in the belly	0.0
4666.5	4668.55	 I'd smother you	0.0
4668.55	4670.69	 I'd drop it right on your face	0.0
4670.69	4672.1	 Until you couldn't breathe	0.0
4672.78	4673.52	 You would do that?	0.0
4675.04	4675.38	 Yes	0.0
4691.28	4692.1	 Did you get everything?	0.0
4692.7	4693.36	 Yes I did	0.0
4694.5	4694.98	 Good job sugar pop	0.0
4696.5	4697.18	 Did everything go as planned?	0.0
4698.5	4699.22	 You didn't listen to the... ow	0.0
4700.7	4701.84	 You didn't listen to the radio?	0.0
4703.0	4703.38	 I didn't listen to the fights	0.0
4704.6	4705.22	 Were you the winner?	0.0
4706.5	4706.92	 I won alright	0.0
4708.5	4708.74	 Are you still retiring?	0.0
4711.7	4713.48	 Sure am	0.0
4713.48	4713.64	 It's like all worked out in the finish	0.0
4714.72	4716.12	 We're not at the finish yet baby	0.0
4726.5	4728.2	 We're in a lot of danger aren't we?	0.0
4730.68	4731.56	 If they find us they'll kill us won't they?	0.0
4735.72	4737.12	 But they won't find us will they?	0.0
4741.62	4743.1	 Do you still want me to go with you?	0.0
4745.98	4747.52	 I don't want to be a burden or a nuisance	0.0
4756.26	4757.14	 Say it	0.0
4759.38	4760.06	 Fabian	0.0
4761.3	4762.88	 I want you to be with me	0.0
4764.9	4765.54	 Forever?	0.0
4766.5	4767.14	 Forever and ever	0.0
4769.68	4770.74	 Do you love me?	0.0
4771.74	4772.8	 Very very much	0.0
4779.5	4780.26	 Uchi	0.0
4780.88	4781.6	 Yes	0.0
4783.46	4785.19	 Will you give me your whole pleasure?	0.0
4785.19	4785.66	 Will you kiss it?	0.0
4788.5	4790.44	 But you first	0.0
4791.46	4793.48	 Okay	0.0
4794.92	4795.18	 Okay	0.0
4815.0	4815.1	 Okay	0.0
4828.3	4829.48	 I think I cracked a rib	0.0
4830.5	4831.48	 Giving me our whole pleasure?	0.0
4832.36	4833.48	 No retard from the fight	1.0
4834.06	4835.26	 Don't call me retard	1.0
4835.44	4837.02	 My name is Fabian	0.0
4837.48	4839.26	 My name is Fabian	0.0
4840.0	4840.26	 Stop it	0.0
4841.78	4842.82	 Shut up fuckhead	1.0
4843.0	4844.48	 I hate that Mongoloid voice	1.0
4844.8	4846.32	 Okay sorry	0.0
4846.5	4849.34	 Take it back	0.0
4853.18	4854.61	 Will you hand me a dry towel	0.0
4854.61	4856.04	 Miss beautiful tulip	0.0
4856.52	4857.6	 I like that	0.0
4858.5	4859.82	 I like being called a tulip	0.0
4860.5	4862.02	 Tulip is much better than Mongoloid	0.0
4862.5	4863.9	 I'll call you Mongoloid	0.0
4864.5	4866.42	 I called you retard and I took it back	1.0
4868.76	4869.34	 Butch	0.0
4871.78	4872.92	 Where are we going to go?	0.0
4873.38	4874.46	 I'm not sure yet	0.0
4875.66	4876.42	 Wherever you want	0.0
4877.72	4879.24	 We're going to get a lot of money from this	0.0
4879.74	4881.52	 But it ain't going to be the kind of money	0.0
4881.86	4883.48	 That we can live like hogs	0.0
4883.5	4884.66	 In a fat house forever	1.0
4885.98	4887.22	 I was thinking maybe we could go down	0.0
4888.12	4889.28	 Some place that sounds positive	0.0
4890.6	4891.48	 The kind of money we're going to have	0.0
4891.56	4893.04	 Is going to carry us a long way down there	0.0
4893.8	4895.4	 If we wanted we could live in Boroboro	0.0
4895.52	4896.5	 You betcha	0.0
4896.84	4898.38	 And if after a while you didn't dig that	0.0
4899.2	4900.2	 We could go someplace else	0.0
4900.5	4902.08	 Maybe Tehiti, Mexico	0.0
4902.8	4904.38	 But I do not speak Spanish	0.0
4904.66	4906.88	 Well you do not speak Boroboran either	0.0
4907.78	4909.18	 Besides, Mexicans easy	0.0
4909.88	4911.48	 Donde esta la zapateria	0.0
4911.82	4912.66	 What does that mean?	0.0
4912.76	4914.2	 Where is the shoe store?	0.0
4914.7	4915.76	 Donde esta	0.0
4918.24	4919.48	 Where is the zapateria	0.0
4919.48	4920.97	 Excellent pronunciation	0.0
4920.97	4922.06	 Excellent pronunciation	0.0
4924.36	4925.54	 Be my little mamacita in no time	0.0
4925.54	4926.26	 Be my little mamacita in no time	0.0
4927.86	4929.04	 Que hora es	0.0
4929.16	4930.24	 Que hora es	0.0
4930.5	4931.24	 What time is it?	0.0
4932.5	4933.54	 We dream jelly beans	0.0
4935.16	4936.6	 We dream jelly beans	0.0
4945.04	4945.64	 Butch	0.0
4949.48	4949.52	 Never mind	0.0
4958.54	4961.48	 Merda	0.0
4961.94	4962.86	 You startled me	0.0
4964.48	4965.24	 Did you have a bad dream?	0.0
4977.0	4978.56	 What is this you're watching?	0.0
4978.56	4980.16	 A motorcycle movie	0.0
4980.58	4983.06	 I'm not sure the name	0.0
4987.02	4987.5	 Are you watching it?	0.0
4989.12	4989.5	 In a way	0.0
4992.48	4993.56	 It's so early in the morning for explosions and war	0.0
4996.5	4996.58	 What was it about?	0.0
5000.1	5001.56	 Should I know Fabian? You were the one that was watching it	0.0
5001.56	5002.26	 No, Ambecil, what was your dream about?	0.0
5003.04	5003.76	 I don't know	0.0
5005.0	5006.46	 I don't remember	0.0
5006.5	5009.48	 It's really rare that I remember my dreams	0.0
5009.76	5011.48	 Well, let's look at the grumpy man in the morning	0.0
5011.48	5013.54	 Well, let's look at the grumpy man in the morning	0.0
5013.54	5014.5	 Well, let's look at the grumpy man in the morning	0.0
5014.5	5017.02	 Why don't you get up and have some breakfast	0.0
5017.66	5019.48	 Why don't you get up and have some breakfast	0.0
5020.12	5021.26	 What kiss did I get?	0.0
5021.26	5021.36	 What kiss did I get?	0.0
5022.56	5024.62	 Is that his word?	0.0
5024.76	5025.9	 Is that his word?	0.0
5027.36	5027.82	 Yep	0.0
5029.5	5031.48	 Get up, you easy-pouse	0.0
5031.48	5032.32	 Get up, you easy-pouse	0.0
5033.0	5034.02	 What time is it?	0.0
5034.5	5037.2	 What time is it?	0.0
5038.02	5039.26	 Almost 9 in the morning	0.0
5040.14	5041.48	 What time does our train arrive?	0.0
5042.38	5042.7	 11	0.0
5044.12	5045.48	 You know what I'm gonna have for breakfast?	0.0
5045.92	5046.64	 What? 11 pie?	0.0
5048.44	5049.6	 I'm gonna order a big plate of blueberry pancakes with maple syrup	0.0
5049.6	5051.56	 I'm gonna order a big plate of blueberry pancakes with maple syrup	0.0
5051.56	5053.48	 Eggs are very easy and five sausages	0.0
5053.48	5054.06	 Eggs are very easy and five sausages	0.0
5054.5	5057.42	 Anything to drink with that?	0.0
5058.6	5059.48	 Anything to drink with that?	0.0
5060.4	5061.5	 That looks nice	0.0
5061.5	5062.22	 That looks nice	0.0
5062.92	5064.65	 To drink	0.0
5064.65	5066.82	 To drink a tall glass of orange juice	0.0
5066.82	5069.08	 To drink a tall glass of orange juice and a black cup of coffee	0.0
5069.92	5071.5	 After that I'm going to have a slice of pie	0.0
5071.5	5072.12	 After that I'm going to have a slice of pie	0.0
5072.6	5073.8	 Pie for breakfast?	0.0
5074.84	5077.4	 Anytime of the day is a good time for pie	0.0
5077.4	5077.6	 Anytime of the day is a good time for pie	0.0
5078.5	5080.44	 Blueberry pie to go with the pancakes	0.0
5080.96	5083.5	 And on top, a thin slice of melted chocolate	0.0
5083.5	5084.04	 Blueberry pie to go with the pancakes	0.0
5084.72	5087.5	 And on top, a thin slice of melted chocolate	0.0
5087.5	5089.48	 Where's my watch?	0.0
5091.26	5091.84	 It's there	0.0
5093.38	5094.08	 No it's not	0.0
5095.6	5096.2	 Is that your look?	0.0
5096.68	5098.8	 Yes, a fucking look. What the fuck do you think I'm doing?	1.0
5100.52	5101.48	 Are you sure you got it?	0.0
5101.48	5101.7	 Are you sure you got it?	0.0
5103.1	5104.76	 Yes, bedside table drawer	0.0
5104.9	5105.84	 And the little kangaroo?	0.0
5106.5	5108.0	 Yes, it was in your little kangaroo	0.0
5108.5	5110.0	 Yeah, well, it's not here now	0.0
5112.5	5113.48	 Well, it should be	0.0
5114.3	5115.5	 Yes, it most definitely should be	0.0
5115.5	5115.78	 Yes, it most definitely should be	0.0
5116.5	5118.18	 But it's not here now, so where the fuck is it?	1.0
5121.0	5123.48	 Fabian	0.0
5123.82	5124.34	 Fabian	0.0
5125.26	5126.7	 It's my father's fucking watch	1.0
5129.52	5131.52	 Do you have any idea what he had to go through to get me that watch?	0.0
5131.52	5132.08	 Do you have any idea what he had to go through to get me that watch?	0.0
5133.14	5135.04	 I don't have time to go into it, but he went through a lot	0.0
5135.52	5137.17	 Now all this little shit you could set on fire	1.0
5137.17	5139.39	 But I specifically reminded you	0.0
5139.39	5140.87	 Not to forget the fucking watch	1.0
5140.87	5142.82	 Now think	0.0
5143.76	5144.38	 Did you get it?	0.0
5145.8	5146.64	 I believe so	0.0
5146.72	5149.5	 You believe so? What the fuck does that mean? You either did or you didn't get it	1.0
5149.5	5150.06	 You either did or you didn't get it	0.0
5151.86	5152.64	 Then I did	0.0
5155.48	5155.98	 Are you sure?	0.0
5159.08	5159.38	 No	0.0
5162.02	5162.5	 Fuck!	1.0
5162.9	5164.7	 Fuck! Fuck! Motherfucker!	1.0
5165.06	5165.96	 Motherfucker!	1.0
5167.16	5168.0	 No!	0.0
5171.48	5171.5	 Motherfucker!	1.0
5171.5	5171.52	 No!	0.0
5175.72	5176.52	 It's not your fault	0.0
5179.0	5181.02	 It's not your fault	0.0
5182.64	5183.78	 You left it at the apartment	0.0
5190.58	5192.38	 You left it at the apartment, it's not your fault	0.0
5195.96	5197.06	 I had to bring a bunch of stuff	0.0
5201.36	5202.72	 I reminded you about it, but I	0.0
5203.58	5205.52	 Didn't illustrate how personal the watch was to me	0.0
5205.52	5207.46	 All I gave a fuck about was the watch and shit, don't you?	1.0
5207.46	5209.54	 All I gave a fuck about was the watch and shit, don't you?	1.0
5209.54	5210.06	 All I gave a fuck about was the watch and shit, don't you?	1.0
5212.52	5213.32	 You're not a mind reader	0.0
5213.32	5213.66	 You're not a mind reader	0.0
5214.98	5215.4	 Are you?	0.0
5227.0	5228.38	 I'm sorry	0.0
5229.02	5229.7	 Don't be	0.0
5230.5	5232.28	 I can't have breakfast with you	0.0
5233.64	5234.9	 Why does it mean that?	0.0
5237.9	5239.36	 Because I gotta go back to my apartment	0.0
5239.98	5240.86	 And get my watch	0.0
5242.4	5243.56	 Won't the gangsters be looking for you there?	0.0
5243.56	5244.54	 Won't the gangsters be looking for you there?	0.0
5245.12	5247.38	 Well, that's what I'm gonna find out	0.0
5248.94	5249.48	 If they are	0.0
5250.54	5251.5	 I don't think I can handle it	0.0
5252.38	5253.04	 You know, split	0.0
5253.42	5255.48	 I saw your watch, I thought I brought it	0.0
5255.48	5255.54	 I'm so sorry	0.0
5264.64	5265.32	 Here's some money	0.0
5265.94	5267.48	 Go on, get those pancakes, have a nice breakfast	0.0
5267.48	5268.12	 Go on, get those pancakes, have a nice breakfast	0.0
5269.16	5271.48	 Take your hand, I'll be back before you can say blueberry pie	0.0
5271.86	5272.62	 Blueberry pie	0.0
5272.62	5272.94	 Blueberry pie	0.0
5275.12	5276.12	 Maybe not that fast	0.0
5277.28	5278.48	 But pretty fast, okay?	0.0
5279.28	5279.78	 Okay	0.0
5280.52	5281.04	 Bye	0.0
5282.86	5285.4	 Shit of all the fucking things she can fucking forget	1.0
5285.42	5286.9	 She forgets my father's watch	0.0
5287.46	5289.0	 I specifically reminded her	0.0
5289.52	5290.66	 Bedside table	0.0
5291.0	5291.94	 I'm the kangaroo	0.0
5292.5	5294.86	 Save the words, don't forget my father's watch	0.0
5321.0	5322.02	 Hey, hey	0.0
5324.76	5324.78	 Hey	0.0
5327.48	5327.5	 Hey	0.0
5351.2	5352.28	 Hey	0.0
5383.48	5383.5	 Hey	0.0
5383.5	5383.96	 Hey	0.0
5384.96	5385.6	 Hey	0.0
5386.58	5387.86	 Hey	0.0
5390.0	5390.44	 Hey	0.0
5390.5	5391.84	 Hey	0.0
5394.22	5394.51	 Hey	0.0
5394.51	5395.6	 Hey	0.0
5396.6	5398.04	 Hey	0.0
5398.5	5399.98	 Hey	0.0
5400.5	5402.06	 Hey	0.0
5402.5	5403.7	 Hey	0.0
5404.56	5405.66	 Hey	0.0
5406.5	5408.72	 Hey	0.0
5409.0	5410.06	 Hey	0.0
5411.04	5411.86	 Hey	0.0
5412.5	5414.1	 Hey	0.0
5415.28	5415.88	 Hey	0.0
5416.5	5418.14	 Hey	0.0
5418.56	5420.12	 Hey	0.0
5420.76	5422.36	 Hey	0.0
5422.5	5424.26	 Hey	0.0
5424.5	5425.8	 Hey	0.0
5426.5	5428.18	 Hey	0.0
5428.54	5430.14	 Hey	0.0
5430.5	5432.02	 Hey	0.0
5432.5	5434.0	 Hey	0.0
5434.54	5436.0	 Hey	0.0
5439.48	5439.5	 Hey	0.0
5439.5	5440.04	 Hey	0.0
5440.52	5442.1	 Hey	0.0
5442.5	5444.12	 Hey	0.0
5444.5	5446.08	 Hey	0.0
5446.5	5447.9	 Hey	0.0
5448.5	5450.08	 Hey	0.0
5450.82	5452.42	 Hey	0.0
5455.48	5455.5	 Hey	0.0
5455.5	5455.82	 Hey	0.0
5456.5	5457.9	 Hey	0.0
5458.68	5460.24	 Hey	0.0
5460.5	5462.1	 Hey	0.0
5462.62	5464.14	 Hey	0.0
5465.0	5466.06	 Hey	0.0
5466.78	5468.08	 Hey	0.0
5468.5	5470.18	 Hey	0.0
5470.58	5472.32	 Hey	0.0
5472.5	5474.0	 Hey	0.0
5474.56	5475.78	 Hey	0.0
5476.5	5478.24	 Hey	0.0
5478.98	5480.02	 Hey	0.0
5480.5	5481.62	 Hey	0.0
5482.5	5484.06	 Hey	0.0
5484.5	5486.1	 Hey	0.0
5486.5	5487.76	 Hey	0.0
5488.5	5490.22	 Hey	0.0
5490.5	5492.14	 Hey	0.0
5493.0	5494.28	 Hey	0.0
5494.64	5495.76	 Hey	0.0
5496.5	5498.32	 Hey	0.0
5498.5	5499.86	 Hey	0.0
5500.5	5502.32	 Hey	0.0
5502.5	5504.22	 Hey	0.0
5504.78	5506.38	 Hey	0.0
5506.5	5508.26	 Hey	0.0
5508.5	5509.86	 Hey	0.0
5510.5	5512.1	 Hey	0.0
5512.54	5514.02	 Hey	0.0
5514.9	5516.08	 Hey	0.0
5516.96	5518.18	 Hey	0.0
5518.5	5519.84	 Hey	0.0
5521.08	5522.34	 Hey	0.0
5522.68	5524.16	 Hey	0.0
5524.5	5526.04	 Hey	0.0
5526.5	5528.12	 Hey	0.0
5528.5	5530.2	 Hey	0.0
5530.78	5532.22	 Hey	0.0
5532.98	5534.28	 Hey	0.0
5534.5	5536.22	 Hey	0.0
5536.5	5538.06	 Hey	0.0
5538.5	5540.02	 Hey	0.0
5540.78	5542.28	 Hey	0.0
5542.5	5544.08	 Hey	0.0
5544.5	5546.28	 Hey	0.0
5546.76	5547.9	 Hey	0.0
5549.18	5550.4	 Hey	0.0
5550.7	5552.16	 Hey	0.0
5552.5	5553.98	 Hey	0.0
5554.5	5556.04	 Hey	0.0
5556.52	5557.9	 Hey	0.0
5558.5	5560.1	 Hey	0.0
5560.5	5562.18	 Hey	0.0
5562.5	5563.94	 Hey	0.0
5564.5	5566.06	 Hey	0.0
5566.5	5568.4	 Hey	0.0
5568.5	5569.9	 Hey	0.0
5570.5	5572.42	 Hey	0.0
5572.5	5573.62	 Hey	0.0
5574.5	5576.2	 Hey	0.0
5577.0	5578.44	 Hey	0.0
5578.5	5580.4	 Hey	0.0
5580.72	5582.12	 Hey	0.0
5582.5	5584.16	 Hey	0.0
5584.84	5585.46	 Hey	0.0
5586.5	5588.4	 Hey	0.0
5589.56	5590.02	 Hey	0.0
5590.5	5591.9	 Hey	0.0
5592.82	5594.18	 Hey	0.0
5594.5	5596.1	 Hey	0.0
5596.52	5598.18	 Hey	0.0
5598.56	5600.0	 Hey	0.0
5600.56	5602.26	 Hey	0.0
5602.5	5604.12	 Hey	0.0
5605.0	5606.08	 Hey	0.0
5606.5	5607.82	 Hey	0.0
5608.5	5609.72	 Hey	0.0
5610.64	5612.55	 Hey	0.0
5612.55	5613.88	 Hey	0.0
5614.5	5616.16	 Hey	0.0
5616.64	5617.94	 Hey	0.0
5618.5	5620.62	 Hey	0.0
5623.48	5623.5	 Hey	0.0
5623.5	5623.52	 Hey	0.0
5625.24	5626.16	 Hey	0.0
5627.9	5628.12	 Hey	0.0
5628.5	5630.12	 Hey	0.0
5630.5	5631.84	 Hey	0.0
5633.0	5634.73	 Hey	0.0
5634.73	5636.54	 Hey	0.0
5636.54	5638.26	 Hey	0.0
5638.5	5639.98	 Hey	0.0
5640.5	5642.28	 Hey	0.0
5642.54	5643.38	 Hey	0.0
5645.0	5646.56	 Hey	0.0
5647.7	5648.26	 Hey	0.0
5648.5	5650.61	 Hey	0.0
5650.61	5652.3	 Hey	0.0
5652.5	5654.0	 Hey	0.0
5654.5	5656.26	 Hey	0.0
5656.5	5658.52	 Hey	0.0
5659.16	5660.54	 Hey	0.0
5663.42	5663.44	 Hey	0.0
5663.44	5663.92	 Hey	0.0
5665.24	5666.08	 Hey	0.0
5666.6	5667.94	 Hey	0.0
5669.12	5669.82	 Hey	0.0
5673.48	5673.5	 Hey	0.0
5673.5	5674.66	 Hey	0.0
5674.66	5675.86	 Hey	0.0
5676.5	5678.06	 Hey	0.0
5678.58	5680.32	 Hey	0.0
5683.48	5683.5	 Hey	0.0
5683.5	5684.51	 Hey	0.0
5684.51	5685.74	 Hey	0.0
5686.5	5688.64	 Hey	0.0
5691.48	5691.5	 Hey	0.0
5691.5	5692.6	 Hey	0.0
5693.18	5694.59	 Hey	0.0
5694.59	5696.22	 Hey	0.0
5696.5	5696.78	 Hey	0.0
5698.5	5700.48	 Hey	0.0
5700.86	5702.48	 Hey	0.0
5705.48	5705.5	 Hey	0.0
5705.5	5706.28	 Hey	0.0
5706.5	5708.26	 Hey	0.0
5710.26	5710.28	 Hey	0.0
5711.84	5711.94	 Hey	0.0
5714.58	5714.76	 Hey	0.0
5716.14	5716.16	 Hey	0.0
5717.0	5718.73	 Hey	0.0
5718.73	5720.66	 Hey	0.0
5723.48	5723.5	 Hey	0.0
5723.72	5724.36	 Hey	0.0
5724.5	5726.0	 Hey	0.0
5726.5	5727.62	 Hey	0.0
5729.32	5729.72	 Hey	0.0
5733.38	5733.44	 Hey	0.0
5733.44	5734.8	 Hey	0.0
5735.68	5736.06	 Hey	0.0
5736.56	5737.94	 Hey	0.0
5738.74	5740.16	 Hey	0.0
5741.34	5742.2	 Hey	0.0
5744.64	5744.74	 Hey	0.0
5745.94	5746.68	 Hey	0.0
5746.68	5748.2	 Hey	0.0
5748.72	5749.8	 Hey	0.0
5750.5	5752.28	 Hey	0.0
5752.58	5754.2	 Hey	0.0
5755.68	5756.06	 Hey	0.0
5756.5	5759.48	 Hey	0.0
5761.48	5761.5	 Hey	0.0
5761.5	5762.42	 Hey	0.0
5762.5	5764.94	 Hey	0.0
5766.78	5766.88	 Hey	0.0
5767.5	5767.64	 Hey	0.0
5768.8	5770.06	 Hey	0.0
5771.96	5772.06	 Hey	0.0
5773.16	5774.28	 Hey	0.0
5774.56	5776.02	 Hey	0.0
5776.5	5777.94	 Hey	0.0
5778.56	5779.76	 Hey	0.0
5780.5	5782.52	 Hey	0.0
5785.48	5785.5	 Hey	0.0
5785.5	5786.42	 Hey	0.0
5788.92	5788.94	 Hey	0.0
5789.54	5790.56	 Hey	0.0
5790.56	5792.2	 Hey	0.0
5792.5	5794.12	 Hey	0.0
5796.02	5796.83	 Hey	0.0
5796.83	5798.28	 Hey	0.0
5800.44	5800.82	 Hey	0.0
5801.2	5802.34	 Hey	0.0
5802.5	5804.42	 Hey	0.0
5804.5	5806.58	 Hey	0.0
5809.12	5809.14	 Hey	0.0
5809.7	5810.18	 Hey	0.0
5812.34	5812.66	 Hey	0.0
5813.34	5814.46	 Hey	0.0
5814.5	5815.82	 Hey	0.0
5816.5	5818.04	 Hey	0.0
5818.5	5820.22	 Hey	0.0
5823.48	5823.5	 Hey	0.0
5823.5	5824.7	 Hey	0.0
5824.7	5826.24	 Hey	0.0
5826.5	5828.16	 Hey	0.0
5829.0	5830.34	 Hey	0.0
5831.04	5832.04	 Hey	0.0
5832.5	5834.0	 Hey	0.0
5834.5	5836.0	 Hey	0.0
5836.5	5838.18	 Hey	0.0
5838.5	5839.72	 Hey	0.0
5840.5	5842.36	 Hey	0.0
5842.5	5844.4	 Hey	0.0
5847.48	5847.5	 Hey	0.0
5847.86	5848.12	 Hey	0.0
5850.42	5850.68	 Hey	0.0
5852.36	5852.42	 Hey	0.0
5855.18	5855.2	 Hey	0.0
5855.2	5856.38	 Hey	0.0
5857.0	5858.53	 Hey	0.0
5858.53	5859.92	 Hey	0.0
5860.5	5862.32	 Hey	0.0
5862.54	5863.68	 Hey	0.0
5864.74	5865.94	 Hey	0.0
5868.66	5868.68	 Hey	0.0
5868.68	5869.86	 Hey	0.0
5870.56	5872.18	 Hey	0.0
5872.5	5873.94	 Hey	0.0
5874.72	5875.7	 Hey	0.0
5879.38	5879.4	 Hey	0.0
5879.4	5880.22	 Hey	0.0
5880.5	5882.32	 Hey	0.0
5882.52	5884.52	 Hey	0.0
5887.48	5887.5	 Hey	0.0
5887.5	5888.2	 Hey	0.0
5888.5	5890.22	 Hey	0.0
5890.5	5891.7	 Hey	0.0
5892.5	5894.56	 Hey	0.0
5894.56	5895.72	 Hey	0.0
5896.64	5898.04	 Hey	0.0
5901.48	5901.5	 Hey	0.0
5901.5	5901.82	 Hey	0.0
